# timestamp(s) tx ty tz qx qy qz qw
1520530308.18968 0.841782 -0.219335 1.249975 0.003737 0.009717 -0.024328 0.999650
1520530308.19801 0.841734 -0.219345 1.250000 0.003838 0.009447 -0.023767 0.999666
1520530308.20635 0.841713 -0.219457 1.250073 0.004207 0.008985 -0.023716 0.999669
1520530308.21468 0.841651 -0.219535 1.250114 0.004306 0.008361 -0.023745 0.999674
1520530308.22301 0.841644 -0.219583 1.250158 0.004833 0.007816 -0.023854 0.999673
1520530308.23135 0.841639 -0.219677 1.250269 0.004833 0.007458 -0.023693 0.999680
1520530308.23968 0.841570 -0.219721 1.250233 0.005205 0.007078 -0.023583 0.999683
1520530308.24801 0.841556 -0.219759 1.250260 0.005294 0.006917 -0.023426 0.999688
1520530308.25635 0.841514 -0.219862 1.250265 0.005868 0.006817 -0.023425 0.999685
1520530308.26468 0.841488 -0.219908 1.250273 0.006260 0.006951 -0.023258 0.999686
1520530308.27301 0.841538 -0.220093 1.250382 0.005459 0.006396 -0.023296 0.999693
1520530308.28135 0.841389 -0.219990 1.250193 0.006590 0.006918 -0.022817 0.999694
1520530308.28968 0.841447 -0.220259 1.250295 0.006295 0.006586 -0.022722 0.999700
1520530308.29801 0.841304 -0.220138 1.250109 0.007436 0.006949 -0.022313 0.999699
1520530308.30635 0.841280 -0.220269 1.250100 0.007780 0.006891 -0.022029 0.999703
1520530308.31468 0.841279 -0.220324 1.250096 0.008003 0.006459 -0.021655 0.999713
1520530308.32301 0.841259 -0.220354 1.250054 0.007869 0.006168 -0.021192 0.999725
1520530308.33135 0.841241 -0.220459 1.250069 0.007953 0.006004 -0.020775 0.999735
1520530308.33968 0.841263 -0.220478 1.250048 0.008293 0.005705 -0.020392 0.999741
1520530308.34801 0.841285 -0.220528 1.250016 0.008845 0.005538 -0.020225 0.999741
1520530308.35635 0.841276 -0.220568 1.249969 0.009252 0.005475 -0.020010 0.999742
1520530308.36468 0.841271 -0.220711 1.249933 0.010588 0.005129 -0.020821 0.999714
1520530308.37301 0.841187 -0.220689 1.249883 0.010225 0.005411 -0.019860 0.999736
1520530308.38135 0.841142 -0.220861 1.249820 0.011330 0.004881 -0.020803 0.999707
1520530308.38968 0.841082 -0.220957 1.249778 0.011678 0.004770 -0.020788 0.999704
1520530308.39801 0.840995 -0.221083 1.249724 0.012246 0.004605 -0.021042 0.999693
1520530308.40635 0.840952 -0.221174 1.249725 0.012538 0.004338 -0.021036 0.999691
1520530308.41468 0.840906 -0.221227 1.249587 0.013240 0.003664 -0.021273 0.999679
1520530308.42301 0.840827 -0.221348 1.249578 0.013591 0.003310 -0.021490 0.999671
1520530308.43135 0.840684 -0.221436 1.249563 0.013631 0.003230 -0.021046 0.999680
1520530308.43968 0.840551 -0.221715 1.249684 0.013381 0.003298 -0.021221 0.999680
1520530308.44801 0.840463 -0.221838 1.249687 0.013300 0.003039 -0.021328 0.999679
1520530308.45635 0.840324 -0.222208 1.249711 0.014048 0.002453 -0.022880 0.999637
