# timestamp(s) tx ty tz qx qy qz qw
1520621015.52718 0.579840 -0.355522 1.316428 -0.003988 -0.016341 -0.028464 0.999453
1520621015.53551 0.579433 -0.355690 1.316434 -0.004802 -0.015637 -0.029324 0.999436
1520621015.54384 0.579401 -0.355671 1.316074 -0.004604 -0.016126 -0.029500 0.999424
1520621015.55218 0.579114 -0.355677 1.316028 -0.005109 -0.015714 -0.030402 0.999401
1520621015.56051 0.579065 -0.355618 1.315638 -0.004973 -0.015576 -0.029356 0.999435
1520621015.56884 0.578732 -0.355599 1.315531 -0.005456 -0.014212 -0.028772 0.999470
1520621015.57718 0.578865 -0.355399 1.315028 -0.004549 -0.014603 -0.028081 0.999489
1520621015.58551 0.578660 -0.355330 1.314854 -0.004478 -0.013668 -0.027403 0.999521
1520621015.59384 0.578802 -0.354975 1.314423 -0.004242 -0.014034 -0.025366 0.999571
1520621015.60218 0.578677 -0.354940 1.314158 -0.003764 -0.012867 -0.025111 0.999595
1520621015.61051 0.578749 -0.354796 1.313777 -0.002365 -0.012728 -0.025017 0.999603
1520621015.61884 0.578771 -0.354587 1.313403 -0.001435 -0.012475 -0.024581 0.999619
1520621015.62718 0.578771 -0.354389 1.312980 -0.000348 -0.012248 -0.023822 0.999641
1520621015.63551 0.578931 -0.354245 1.312576 0.000729 -0.012178 -0.022590 0.999670
1520621015.64384 0.579168 -0.353861 1.312192 0.001366 -0.011626 -0.020161 0.999728
1520621015.65218 0.579357 -0.353559 1.311716 0.003162 -0.011374 -0.019518 0.999740
1520621015.66051 0.579505 -0.353148 1.311178 0.005276 -0.010967 -0.018505 0.999755
1520621015.66884 0.579695 -0.352892 1.310730 0.005999 -0.011235 -0.017671 0.999763
1520621015.67718 0.579875 -0.352463 1.310215 0.007800 -0.010658 -0.016447 0.999778
1520621015.68551 0.580114 -0.351869 1.309790 0.008716 -0.010575 -0.013944 0.999809
1520621015.69384 0.580330 -0.351560 1.309400 0.009981 -0.010819 -0.012945 0.999808
1520621015.70218 0.580468 -0.351181 1.308981 0.011322 -0.011112 -0.012360 0.999798
1520621015.71051 0.580320 -0.350655 1.308322 0.013823 -0.010430 -0.012071 0.999777
1520621015.71884 0.580257 -0.350149 1.307825 0.015416 -0.010481 -0.011612 0.999759
1520621015.72718 0.580443 -0.350099 1.307510 0.017017 -0.011221 -0.012847 0.999710
1520621015.73551 0.580605 -0.349721 1.307284 0.017953 -0.011574 -0.011185 0.999709
1520621015.74384 0.580846 -0.349495 1.307063 0.018893 -0.012017 -0.010978 0.999689
1520621015.75218 0.580931 -0.349190 1.306846 0.019701 -0.013040 -0.011499 0.999655
1520621015.76051 0.581055 -0.348911 1.306665 0.020232 -0.013762 -0.011139 0.999639
1520621015.76884 0.581161 -0.348608 1.306503 0.020377 -0.014415 -0.010123 0.999637
1520621015.77718 0.581286 -0.348334 1.306359 0.020756 -0.015230 -0.009832 0.999620
1520621015.78551 0.581569 -0.348010 1.306064 0.022287 -0.016724 -0.010461 0.999557
1520621015.79384 0.581563 -0.347847 1.306148 0.021967 -0.016862 -0.009978 0.999567
1520621015.80218 0.581666 -0.347679 1.306183 0.021347 -0.018139 -0.010249 0.999555
1520621015.81051 0.581881 -0.347512 1.306109 0.021676 -0.018786 -0.009721 0.999541
1520621015.81884 0.582069 -0.347093 1.305865 0.022523 -0.020139 -0.010009 0.999493
1520621015.82718 0.581954 -0.346889 1.306059 0.021592 -0.020318 -0.009544 0.999515
1520621015.83551 0.582040 -0.346805 1.305955 0.021595 -0.020631 -0.010553 0.999498
1520621015.84384 0.582136 -0.346620 1.305928 0.021286 -0.021062 -0.010462 0.999497
1520621015.85218 0.582237 -0.346459 1.305894 0.020921 -0.021450 -0.010469 0.999496
1520621015.86051 0.582466 -0.346263 1.305709 0.021114 -0.022387 -0.010506 0.999471
1520621015.86884 0.582631 -0.346297 1.305984 0.020136 -0.022437 -0.010575 0.999490
1520621015.87718 0.582671 -0.346240 1.305929 0.019621 -0.022682 -0.010768 0.999492
1520621015.88551 0.582721 -0.346258 1.305937 0.019021 -0.022876 -0.010893 0.999498
1520621015.89384 0.582689 -0.346233 1.305956 0.018239 -0.023154 -0.011453 0.999500
1520621015.90218 0.582583 -0.346309 1.305963 0.016699 -0.023240 -0.011133 0.999528
1520621015.91051 0.582557 -0.346348 1.305996 0.015910 -0.023647 -0.011652 0.999526
1520621015.91884 0.582623 -0.346336 1.306070 0.015566 -0.024119 -0.012736 0.999507
1520621015.92718 0.582924 -0.346665 1.306368 0.013732 -0.025445 -0.013211 0.999495
1520621015.93551 0.582924 -0.346632 1.306390 0.012974 -0.025646 -0.013690 0.999493
1520621015.94384 0.582998 -0.346579 1.306358 0.012621 -0.025697 -0.013567 0.999498
1520621015.95218 0.583042 -0.346487 1.306334 0.012041 -0.026090 -0.013965 0.999490
1520621015.96051 0.583124 -0.346366 1.306271 0.012021 -0.025824 -0.013614 0.999502
1520621015.96884 0.583285 -0.346243 1.306226 0.011787 -0.026260 -0.013817 0.999490
1520621015.97718 0.583167 -0.345916 1.305886 0.012539 -0.024909 -0.012432 0.999534
1520621015.98551 0.583312 -0.345682 1.305785 0.012362 -0.025234 -0.012332 0.999529
1520621015.99384 0.583488 -0.345474 1.305662 0.012363 -0.025245 -0.011907 0.999534
1520621016.00218 0.583750 -0.345282 1.305566 0.012777 -0.025410 -0.011918 0.999524
1520621016.01051 0.583942 -0.345064 1.305400 0.013176 -0.025346 -0.011655 0.999524
1520621016.01884 0.584168 -0.344854 1.305205 0.013728 -0.025144 -0.011470 0.999524
1520621016.02718 0.584416 -0.344650 1.305018 0.014168 -0.024958 -0.011130 0.999526
1520621016.03551 0.584627 -0.344445 1.304817 0.014507 -0.024802 -0.010756 0.999529
1520621016.04384 0.584903 -0.344021 1.304389 0.015853 -0.025264 -0.010797 0.999497
1520621016.05218 0.584990 -0.344000 1.304353 0.015430 -0.024128 -0.010098 0.999539
1520621016.06051 0.585195 -0.343868 1.304143 0.016080 -0.024014 -0.010209 0.999530
1520621016.06884 0.585512 -0.343625 1.303766 0.017160 -0.024351 -0.010209 0.999504
1520621016.07718 0.585553 -0.343584 1.303681 0.016950 -0.023608 -0.010382 0.999524
1520621016.08551 0.585744 -0.343444 1.303444 0.017479 -0.023198 -0.010252 0.999526
1520621016.09384 0.586066 -0.343242 1.303041 0.018505 -0.023285 -0.010434 0.999503
1520621016.10218 0.586079 -0.343253 1.302953 0.018088 -0.022159 -0.010430 0.999536
1520621016.11051 0.586374 -0.343042 1.302590 0.018933 -0.022530 -0.010728 0.999509
1520621016.11884 0.586358 -0.343038 1.302550 0.018617 -0.021538 -0.011071 0.999533
1520621016.12718 0.586634 -0.342857 1.302115 0.019210 -0.021794 -0.010758 0.999520
1520621016.13551 0.586665 -0.342942 1.302089 0.019017 -0.020837 -0.011112 0.999540
1520621016.14384 0.586954 -0.342798 1.301737 0.019559 -0.021089 -0.011201 0.999524
1520621016.15218 0.586957 -0.342842 1.301713 0.019292 -0.020061 -0.011225 0.999550
1520621016.16051 0.587231 -0.342682 1.301342 0.019992 -0.020165 -0.011276 0.999533
1520621016.16884 0.587297 -0.342761 1.301376 0.019633 -0.019079 -0.011625 0.999558
1520621016.17718 0.587542 -0.342618 1.301002 0.020198 -0.019307 -0.011823 0.999540
1520621016.18551 0.587534 -0.342665 1.301022 0.019566 -0.018080 -0.011712 0.999576
1520621016.19384 0.587809 -0.342542 1.300712 0.020141 -0.018267 -0.011941 0.999559
1520621016.20218 0.587838 -0.342637 1.300779 0.019522 -0.017339 -0.012047 0.999586
1520621016.21051 0.588021 -0.342640 1.300710 0.019226 -0.017183 -0.012170 0.999593
1520621016.21884 0.588170 -0.342608 1.300666 0.019078 -0.017045 -0.012174 0.999599
1520621016.22718 0.588347 -0.342585 1.300659 0.018789 -0.016961 -0.012151 0.999606
1520621016.23551 0.588530 -0.342539 1.300663 0.018411 -0.016996 -0.011983 0.999614
1520621016.24384 0.588731 -0.342500 1.300685 0.018093 -0.017090 -0.011710 0.999622
1520621016.25218 0.588929 -0.342427 1.300797 0.017532 -0.017282 -0.011495 0.999631
1520621016.26051 0.589135 -0.342350 1.300862 0.017125 -0.017451 -0.011008 0.999640
1520621016.26884 0.589362 -0.342291 1.300962 0.016725 -0.017738 -0.010653 0.999646
1520621016.27718 0.589593 -0.342214 1.301044 0.016187 -0.017871 -0.009997 0.999659
1520621016.28551 0.589814 -0.342109 1.301154 0.015844 -0.018084 -0.009403 0.999667
1520621016.29384 0.590035 -0.342022 1.301281 0.015523 -0.018383 -0.009018 0.999670
1520621016.30218 0.590266 -0.341942 1.301408 0.015511 -0.018784 -0.008809 0.999664
1520621016.31051 0.590526 -0.341932 1.301496 0.015706 -0.018940 -0.008494 0.999661
1520621016.31884 0.590828 -0.341986 1.301680 0.015276 -0.019508 -0.008071 0.999660
1520621016.32718 0.591020 -0.341845 1.301867 0.015029 -0.020012 -0.007938 0.999655
1520621016.33551 0.591504 -0.342007 1.302231 0.014296 -0.021231 -0.007636 0.999643
1520621016.34384 0.591738 -0.341847 1.302337 0.014658 -0.021451 -0.007001 0.999638
1520621016.35218 0.591991 -0.341772 1.302496 0.014773 -0.021971 -0.006613 0.999628
1520621016.36051 0.592228 -0.341668 1.302582 0.015362 -0.022341 -0.006512 0.999611
1520621016.36884 0.592213 -0.341216 1.302447 0.016878 -0.022029 -0.006259 0.999595
1520621016.37718 0.592549 -0.341025 1.302412 0.017798 -0.022821 -0.005679 0.999565
1520621016.38551 0.592544 -0.341020 1.302612 0.018155 -0.022652 -0.005861 0.999561
1520621016.39384 0.592832 -0.340821 1.302558 0.019395 -0.023546 -0.005745 0.999518
1520621016.40218 0.592785 -0.340762 1.302805 0.019508 -0.023070 -0.005841 0.999526
1520621016.41051 0.593018 -0.340548 1.302658 0.021211 -0.023693 -0.005724 0.999478
1520621016.41884 0.593006 -0.340559 1.302842 0.021567 -0.023150 -0.005540 0.999484
1520621016.42718 0.593207 -0.340346 1.302673 0.023291 -0.023722 -0.005562 0.999432
1520621016.43551 0.593145 -0.340358 1.302836 0.023680 -0.023264 -0.005739 0.999432
1520621016.44384 0.593195 -0.340221 1.302786 0.024828 -0.023088 -0.005281 0.999411
1520621016.45218 0.593358 -0.339993 1.302563 0.026703 -0.023655 -0.005121 0.999350
1520621016.46051 0.593293 -0.340023 1.302566 0.027893 -0.023367 -0.005272 0.999324
1520621016.46884 0.593514 -0.339825 1.302301 0.030436 -0.023757 -0.004873 0.999242
1520621016.47718 0.593403 -0.339771 1.302334 0.031166 -0.023205 -0.004457 0.999235
1520621016.48551 0.593481 -0.339541 1.302192 0.033547 -0.023389 -0.004579 0.999153
1520621016.49384 0.593416 -0.339447 1.302068 0.034246 -0.023824 -0.004298 0.999120
1520621016.50218 0.593403 -0.339269 1.301898 0.035769 -0.023937 -0.003946 0.999066
