# timestamp(s) tx ty tz qx qy qz qw
1520530731.38263 0.613365 -0.363843 1.257758 -0.030034 0.012813 -0.023838 0.999182
1520530731.39097 0.613346 -0.363672 1.257749 -0.029283 0.012769 -0.023956 0.999202
1520530731.39930 0.613611 -0.363823 1.258121 -0.030360 0.011510 -0.023892 0.999187
1520530731.40763 0.613626 -0.363472 1.258111 -0.028764 0.011178 -0.024521 0.999223
1520530731.41597 0.613608 -0.363537 1.258277 -0.030088 0.010782 -0.023721 0.999208
1520530731.42430 0.613571 -0.363541 1.258385 -0.030518 0.010429 -0.023457 0.999205
1520530731.43263 0.613685 -0.363674 1.258698 -0.030944 0.009291 -0.023901 0.999192
1520530731.44097 0.613820 -0.363524 1.258900 -0.030445 0.007905 -0.023545 0.999228
1520530731.44930 0.613847 -0.363532 1.258935 -0.029536 0.007510 -0.024313 0.999240
1520530731.45763 0.613869 -0.363536 1.258997 -0.029341 0.007228 -0.024268 0.999249
1520530731.46597 0.613986 -0.363763 1.259161 -0.029453 0.006580 -0.024338 0.999248
1520530731.47430 0.613894 -0.363452 1.259085 -0.027979 0.005968 -0.024985 0.999278
1520530731.48263 0.613796 -0.363541 1.259085 -0.027231 0.005346 -0.025669 0.999285
1520530731.49097 0.613678 -0.363589 1.258945 -0.026703 0.005307 -0.026108 0.999288
1520530731.49930 0.613531 -0.363537 1.258903 -0.025913 0.004469 -0.026198 0.999311
1520530731.50763 0.613594 -0.364033 1.259001 -0.025310 0.003613 -0.028365 0.999271
1520530731.51597 0.613693 -0.364222 1.259236 -0.026454 0.002720 -0.027386 0.999271
1520530731.52430 0.613582 -0.364069 1.259078 -0.024689 0.002168 -0.028600 0.999284
1520530731.53263 0.613678 -0.364341 1.259231 -0.024832 0.001037 -0.028550 0.999283
1520530731.54097 0.613735 -0.364347 1.259286 -0.024433 0.000261 -0.028272 0.999302
1520530731.54930 0.613632 -0.364436 1.259233 -0.023670 -0.000216 -0.028549 0.999312
1520530731.55763 0.613538 -0.364397 1.259058 -0.022368 -0.000737 -0.029855 0.999304
1520530731.56597 0.613544 -0.364690 1.259089 -0.022428 -0.001274 -0.029482 0.999313
1520530731.57430 0.613532 -0.364816 1.259022 -0.022126 -0.001849 -0.029756 0.999311
1520530731.58263 0.613574 -0.364905 1.258933 -0.022129 -0.001668 -0.029682 0.999313
1520530731.59097 0.613199 -0.365014 1.258708 -0.021749 -0.001169 -0.030075 0.999310
1520530731.59930 0.613348 -0.364980 1.258639 -0.021426 -0.002117 -0.029432 0.999335
1520530731.60763 0.613181 -0.364879 1.258484 -0.021161 -0.001771 -0.028913 0.999356
1520530731.61597 0.613201 -0.364701 1.258336 -0.020927 -0.001623 -0.028731 0.999367
1520530731.62430 0.613138 -0.365125 1.258458 -0.021894 -0.002678 -0.029558 0.999320
1520530731.63263 0.613257 -0.365249 1.258385 -0.021498 -0.002918 -0.030059 0.999313
1520530731.64097 0.613414 -0.365199 1.258403 -0.021614 -0.003282 -0.029469 0.999327
1520530731.64930 0.613347 -0.365215 1.258216 -0.021826 -0.003283 -0.029567 0.999319
1520530731.65763 0.613576 -0.365345 1.258209 -0.022305 -0.003480 -0.028864 0.999328
1520530731.66597 0.613679 -0.365304 1.258042 -0.021767 -0.003230 -0.028923 0.999339
1520530731.67430 0.613774 -0.365104 1.257980 -0.022436 -0.003499 -0.027662 0.999359
1520530731.68263 0.614020 -0.365325 1.257900 -0.022649 -0.003042 -0.028212 0.999341
1520530731.69097 0.614181 -0.365451 1.257986 -0.023538 -0.003206 -0.028885 0.999300
1520530731.69930 0.614316 -0.364780 1.257788 -0.025292 -0.003498 -0.025689 0.999344
1520530731.70763 0.614573 -0.365141 1.257807 -0.025383 -0.003092 -0.026113 0.999332
1520530731.71597 0.614797 -0.365115 1.257725 -0.026235 -0.002857 -0.026267 0.999307
1520530731.72430 0.615094 -0.365144 1.257665 -0.025599 -0.002234 -0.025868 0.999335
1520530731.73263 0.615057 -0.364768 1.257506 -0.026633 -0.002459 -0.024555 0.999341
1520530731.74097 0.615261 -0.364820 1.257546 -0.027609 -0.002794 -0.024441 0.999316
1520530731.74930 0.615399 -0.364869 1.257410 -0.027496 -0.002248 -0.024520 0.999319
1520530731.75763 0.615427 -0.364736 1.257336 -0.027988 -0.002238 -0.024096 0.999315
1520530731.76597 0.615543 -0.364693 1.257270 -0.028066 -0.002097 -0.023461 0.999329
1520530731.77430 0.615568 -0.364663 1.257191 -0.028077 -0.001813 -0.023014 0.999339
1520530731.78263 0.615649 -0.364713 1.257053 -0.026267 -0.001956 -0.024687 0.999348
1520530731.79097 0.615467 -0.364724 1.256915 -0.027660 -0.001215 -0.023051 0.999351
1520530731.79930 0.615396 -0.364817 1.256748 -0.027262 -0.000738 -0.023120 0.999361
1520530731.80763 0.615252 -0.364851 1.256560 -0.027281 -0.000443 -0.023343 0.999355
1520530731.81596 0.615109 -0.364989 1.256447 -0.027354 -0.000267 -0.023794 0.999343
1520530731.82430 0.614904 -0.364878 1.256284 -0.027576 -0.000183 -0.023353 0.999347
1520530731.83263 0.614899 -0.365187 1.256264 -0.027235 -0.000422 -0.024385 0.999331
1520530731.84097 0.614828 -0.365252 1.256075 -0.026032 0.000362 -0.025160 0.999344
1520530731.84930 0.614783 -0.365429 1.255938 -0.025982 0.000707 -0.025698 0.999332
1520530731.85763 0.614503 -0.365314 1.255580 -0.024926 0.000857 -0.027748 0.999304
1520530731.86597 0.614170 -0.365435 1.255462 -0.026494 0.001156 -0.026721 0.999291
1520530731.87430 0.613917 -0.365706 1.255344 -0.026693 0.001042 -0.027184 0.999273
1520530731.88263 0.613844 -0.365935 1.255090 -0.024720 0.001459 -0.030210 0.999237
1520530731.89097 0.613541 -0.366212 1.255064 -0.025717 0.001705 -0.029868 0.999222
1520530731.89930 0.612867 -0.366257 1.254679 -0.025357 0.002665 -0.030254 0.999217
1520530731.90763 0.612841 -0.366851 1.254795 -0.026129 0.001895 -0.031792 0.999151
1520530731.91597 0.611989 -0.366836 1.254351 -0.025090 0.002937 -0.032500 0.999152
1520530731.92430 0.611899 -0.367330 1.254324 -0.023676 0.002345 -0.035889 0.999073
1520530731.93263 0.611158 -0.367878 1.254174 -0.025852 0.002319 -0.036272 0.999005
1520530731.94097 0.610992 -0.368462 1.254026 -0.025740 0.002535 -0.037543 0.998960
1520530731.94930 0.610192 -0.368916 1.253927 -0.026397 0.003219 -0.039041 0.998884
1520530731.95763 0.609894 -0.369578 1.253775 -0.025841 0.003589 -0.040979 0.998819
1520530731.96597 0.609621 -0.370041 1.253721 -0.026327 0.002841 -0.041900 0.998771
1520530731.97430 0.609523 -0.370216 1.253542 -0.026787 0.001879 -0.040940 0.998801
1520530731.98263 0.609314 -0.370339 1.253591 -0.026942 0.001475 -0.041155 0.998788
1520530731.99097 0.609427 -0.370405 1.253466 -0.027692 -0.000131 -0.040690 0.998788
1520530731.99930 0.609473 -0.370625 1.253525 -0.026281 0.000162 -0.041566 0.998790
1520530732.00763 0.609527 -0.370269 1.253402 -0.027544 -0.000213 -0.039886 0.998825
1520530732.01597 0.609823 -0.370186 1.253323 -0.026902 -0.000474 -0.039320 0.998864
1520530732.02430 0.610190 -0.370154 1.253162 -0.025345 -0.000712 -0.039269 0.998907
1520530732.03263 0.610588 -0.369756 1.253099 -0.023724 -0.001559 -0.038778 0.998965
1520530732.04097 0.611215 -0.369790 1.253175 -0.023502 -0.002673 -0.038328 0.998985
1520530732.04930 0.611492 -0.369663 1.253082 -0.023196 -0.002911 -0.038425 0.998988
1520530732.05763 0.611745 -0.369355 1.252979 -0.022676 -0.002734 -0.037089 0.999051
1520530732.06597 0.612136 -0.369160 1.252963 -0.022250 -0.003078 -0.036380 0.999086
1520530732.07430 0.612425 -0.368947 1.252934 -0.021131 -0.003418 -0.036242 0.999114
1520530732.08263 0.612680 -0.368506 1.252977 -0.020403 -0.003804 -0.035387 0.999158
1520530732.09097 0.612935 -0.368283 1.252996 -0.019708 -0.003672 -0.034933 0.999189
1520530732.09930 0.613089 -0.368314 1.253034 -0.018972 -0.003876 -0.035988 0.999165
1520530732.10763 0.613254 -0.368128 1.253133 -0.018560 -0.004170 -0.035988 0.999171
1520530732.11597 0.613519 -0.368042 1.253315 -0.017984 -0.004397 -0.035799 0.999187
1520530732.12430 0.613600 -0.367842 1.253478 -0.019046 -0.004764 -0.035452 0.999179
1520530732.13263 0.613785 -0.367683 1.253608 -0.018635 -0.005604 -0.036074 0.999160
1520530732.14097 0.614018 -0.367593 1.253782 -0.018130 -0.005710 -0.036084 0.999168
1520530732.14930 0.614338 -0.367373 1.254218 -0.019084 -0.006397 -0.035367 0.999172
1520530732.15763 0.614466 -0.366897 1.254355 -0.019837 -0.006841 -0.034815 0.999173
1520530732.16597 0.614671 -0.366786 1.254507 -0.019333 -0.007215 -0.035274 0.999165
1520530732.17430 0.614791 -0.366505 1.254653 -0.019631 -0.007412 -0.035022 0.999166
1520530732.18263 0.615147 -0.366279 1.254783 -0.019496 -0.007506 -0.035048 0.999167
1520530732.19097 0.615222 -0.366049 1.254795 -0.019206 -0.007253 -0.035268 0.999167
1520530732.19930 0.615578 -0.365835 1.254926 -0.019419 -0.006976 -0.034841 0.999180
1520530732.20763 0.615709 -0.365692 1.254970 -0.019573 -0.006382 -0.034885 0.999179
1520530732.21597 0.616056 -0.365716 1.255071 -0.019704 -0.005304 -0.034413 0.999199
1520530732.22430 0.616090 -0.365421 1.255077 -0.020708 -0.004793 -0.033991 0.999196
1520530732.23263 0.616152 -0.365396 1.254971 -0.019613 -0.003938 -0.035383 0.999174
1520530732.24097 0.616628 -0.364891 1.254729 -0.018681 -0.003701 -0.034716 0.999216
1520530732.24930 0.616727 -0.364637 1.254752 -0.018900 -0.002911 -0.034356 0.999227
1520530732.25763 0.616526 -0.364521 1.254985 -0.019660 -0.002264 -0.035328 0.999180
1520530732.26597 0.616635 -0.364410 1.254912 -0.019556 -0.001479 -0.035512 0.999177
1520530732.27430 0.616784 -0.364100 1.254920 -0.019941 -0.001116 -0.034803 0.999195
1520530732.28263 0.617091 -0.364037 1.255118 -0.020571 -0.000847 -0.034088 0.999207
1520530732.29097 0.617344 -0.363803 1.255218 -0.020879 -0.001152 -0.033816 0.999209
1520530732.29930 0.617119 -0.362991 1.254957 -0.020184 0.000418 -0.032111 0.999280
1520530732.30763 0.617327 -0.362905 1.255082 -0.019099 -0.000114 -0.032909 0.999276
1520530732.31596 0.617719 -0.362583 1.255122 -0.017268 0.000170 -0.033202 0.999299
1520530732.32430 0.617755 -0.362385 1.255053 -0.016547 0.000651 -0.033515 0.999301
1520530732.33263 0.618138 -0.362465 1.255398 -0.017703 -0.000351 -0.033535 0.999281
1520530732.34097 0.617855 -0.362038 1.255151 -0.016801 0.000645 -0.033107 0.999310
1520530732.34930 0.617894 -0.361826 1.255177 -0.016310 0.000690 -0.033258 0.999313
1520530732.35763 0.617860 -0.361590 1.255237 -0.016683 0.000835 -0.032566 0.999330
1520530732.36597 0.617826 -0.361364 1.255272 -0.016120 0.000625 -0.032956 0.999327
1520530732.37430 0.617785 -0.361147 1.255309 -0.015688 0.000118 -0.033337 0.999321
1520530732.38263 0.617967 -0.360983 1.255499 -0.015237 -0.000691 -0.033473 0.999323
1520530732.39097 0.617805 -0.360676 1.255388 -0.013808 -0.000190 -0.033699 0.999337
1520530732.39930 0.617826 -0.360416 1.255422 -0.013433 -0.000809 -0.033872 0.999336
1520530732.40763 0.617918 -0.360110 1.255372 -0.012407 -0.000942 -0.033743 0.999353
1520530732.41597 0.617994 -0.359618 1.255424 -0.013061 -0.001981 -0.033093 0.999365
1520530732.42430 0.618352 -0.359421 1.255640 -0.013691 -0.002885 -0.032333 0.999379
1520530732.43263 0.618644 -0.359481 1.255650 -0.011206 -0.003791 -0.035305 0.999307
1520530732.44097 0.618732 -0.359108 1.255611 -0.011650 -0.004449 -0.034049 0.999342
1520530732.44930 0.618808 -0.358775 1.255457 -0.011041 -0.004604 -0.034114 0.999346
1520530732.45763 0.618912 -0.358439 1.255296 -0.010276 -0.004638 -0.034190 0.999352
