#header.st.mp.secs .pose.pose.position.x .pose.pose.position.y .pose.pose.position.z .pose.pose.orientation.x .pose.pose.orientation.y .pose.pose.orientation.z .pose.pose.orientation.w
1662155200.2049 0.102727444105551 0.0402132626293267 0.0657313572202831 0.00112873867027195 0.000137403646899618 0.00435899444062522 0.999989853067184
1662155200.21489 0.10274186856401 0.0402069790723772 0.0656798221020506 0.00117330063161851 -6.49920973448122E-05 0.00438673027287173 0.999989687816718
1662155200.22539 0.102709272877521 0.0400093604427919 0.065614079536537 0.000295601867614709 -3.03374193975983E-05 0.00494429051335258 0.99998773277031
1662155200.23596 0.102740783350024 0.0401262299193001 0.0656551214914929 0.00085315281638951 -6.12080272698951E-05 0.00457572394087571 0.999989165508745
1662155200.24473 0.102744269214078 0.0401719973445302 0.0656857503957572 0.00104610384822376 -4.94737485545888E-06 0.00440596942671435 0.999989746485574
1662155200.25513 0.10273820067073 0.0401983382342807 0.0657558266138625 0.00116276245922245 0.000183428283354145 0.00440370185012541 0.999989610820109
1662155200.26509 0.102726901802977 0.0402132280367459 0.0657886361047726 0.00114027019863559 0.000253762999221436 0.00440057970842563 0.999989635089811
1662155200.27535 0.102714853970146 0.0402273732240215 0.0657733661432046 0.00115293508176392 0.000254517023248723 0.00437749857133221 0.999989721681503
1662155200.28481 0.102728926807444 0.0402246199549252 0.0657115419991553 0.0011729651381199 0.00013583888651451 0.00439423271452363 0.99998964815644
1662155200.2953 0.102734551559933 0.0402002504342898 0.0656779623075606 0.00119936078323528 2.88264189471451E-05 0.00440487292114882 0.999989578844653
1662155200.30564 0.102641538792665 0.0399890882694256 0.0656169695162306 0.000291834313093179 0.000334146193534689 0.00500583274527 0.999987372329366
1662155200.31563 0.102659195626363 0.0399390707487735 0.0656606322924395 4.19530494654769E-05 0.00028890287275773 0.00522711198329234 0.999986295944097
1662155200.32498 0.102728211906992 0.0401204706784411 0.0657217080218236 0.000832496585340588 9.90726378867151E-05 0.00469250511720342 0.999988638700651
1662155200.33542 0.102752773161201 0.0402121335992739 0.0657590582316526 0.00113982830355562 4.27776973611674E-05 0.00440730767476213 0.999989637246894
1662155200.34532 0.10272656523831 0.0402369086647157 0.0657289723199167 0.00120599945915823 0.000209475519318075 0.00434967662409199 0.999989790947481
1662155200.35497 0.10272456680151 0.0402193551968153 0.0657121153114481 0.00119628922448812 0.000179265534125012 0.00437178842968891 0.999989712058327
1662155200.36623 0.102659136520612 0.0402230901268953 0.0657472950059142 0.00133033479558044 0.000452903500242789 0.00457908199113016 0.999988528482441
1662155200.37486 0.102714275450355 0.0402104038010641 0.0657282692963954 0.00126738752071992 0.000109437073974747 0.0045188133567296 0.999988980978718
1662155200.38539 0.10275426207486 0.040187875993653 0.0656951240932827 0.00117908976305633 -6.56592719864987E-05 0.00443184474059582 0.999989482039184
1662155200.39531 0.102771351766293 0.0401692370548224 0.0656715792492232 0.0010828637377491 -0.000130292234166106 0.00435974601407599 0.99998990147169
1662155200.40539 0.10276972087604 0.0401714055180115 0.0656939300689114 0.00108142959172592 -4.40900353860257E-05 0.00437287100077706 0.999989853231485
1662155200.41594 0.102731878213393 0.0402103629049598 0.0657457548736909 0.00118048762295161 9.56652473111121E-05 0.00442275027950503 0.99998951823392
1662155200.42518 0.102702150051344 0.0402387651370671 0.0657729175531027 0.00120714326345693 0.000254555493237854 0.00444196580099515 0.999989373417075
1662155200.43483 0.102718391729071 0.0402232842580258 0.0657336501630642 0.00117149801876554 0.000163925384668051 0.00442719362598852 0.999989500283911
1662155200.44486 0.102738373878018 0.0401845340673634 0.0656732491704435 0.00111597446000213 4.68320882525132E-05 0.00442793515678534 0.999989572844945
1662155200.45485 0.102777148316735 0.0401499482356289 0.0656582551364847 0.00108757931681117 -8.95300646781871E-05 0.00437517511942743 0.999989833447761
1662155200.46562 0.102776545348935 0.0401632635481447 0.0657023059489725 0.00111525200433799 -0.000107026792263651 0.00439497311835408 0.999989714432169
1662155200.4752 0.10274725246249 0.0401846167660841 0.0657577390015905 0.00112796994435929 1.92457666539174E-05 0.00441566503997298 0.999989614554206
1662155200.48537 0.102733010316001 0.0402084636218731 0.0657669974985911 0.00116686232227853 7.98759184399731E-05 0.00442576880495221 0.999989522256735
1662155200.49503 0.102733889055964 0.0402150242551929 0.0657342941600238 0.0011302922014901 5.29686256328672E-05 0.004383790428741 0.999989750955454
1662155200.50488 0.102723475697604 0.0402126028895358 0.0656976816171308 0.00110882506191956 0.000113779989194488 0.00435171265083226 0.999989910028451
1662155200.51546 0.102736559299163 0.0401912826685766 0.0656846684293896 0.00113073868890697 6.84562264214307E-05 0.00437272524065124 0.99998979795713
1662155200.52483 0.102755821751736 0.040162996912148 0.0656880172974122 0.00106162742944618 0.0000110567816003 0.00436086683575554 0.999989927782275
1662155200.53504 0.102753871443671 0.0401624134782187 0.0656943004920649 0.00107494312673734 -3.40434380403914E-06 0.00441566244030624 0.999989673152432
1662155200.54491 0.102767065331223 0.0401598849702578 0.0656947050815024 0.00105456713465202 -6.60112468198322E-05 0.00444235523618177 0.999989574451273
1662155200.55499 0.102748056534941 0.0401835531564754 0.0657331967968274 0.00108467032954264 5.36864171140735E-05 0.00442954063742512 0.999989599835116
1662155200.56533 0.102672921138922 0.0402396122736 0.0657646700080192 0.00126292716259526 0.000362595939792215 0.00452051744284491 0.99998891916952
1662155200.57496 0.102710788749825 0.0402440830161542 0.0657392666460105 0.00127570263433305 0.00016909269634795 0.0044545854060268 0.999989250272181
1662155200.58494 0.102717915297224 0.0402211322249157 0.0657284029898533 0.00122801072830274 0.000136245429018677 0.00437852869271073 0.999989650903413
1662155200.59578 0.102741158559538 0.0401916500793797 0.0657007662720952 0.00114343081473234 4.5779968787683E-05 0.00436375585423626 0.999989824001034
1662155200.60494 0.102746975611177 0.0401637982507088 0.0656653335798714 0.00108373293857275 4.69270987613299E-05 0.00439336519059649 0.999989760779417
1662155200.61546 0.102756033298791 0.0401499252569073 0.0656697988738781 0.0010423179605213 6.13059616764774E-05 0.00441380097585088 0.999989714035301
1662155200.62503 0.102682889260829 0.0400145305700749 0.0656787755060584 0.000347207498895955 0.000335034862231184 0.00502500703493979 0.999987258170573
1662155200.63491 0.10271041820799 0.0401388425807725 0.0657316994663662 0.000829517792182951 0.000187603978496265 0.00458695962067499 0.999989118194307
1662155200.64494 0.102723581421791 0.040207722236911 0.0657622571553676 0.00111470000876913 0.000170777841199152 0.00442812006001545 0.999989559961584
1662155200.65527 0.102713638219744 0.0402351237371716 0.0657516291793219 0.001271282918343 0.000219852131649259 0.00439294697055299 0.999989518706224
1662155200.66505 0.1027411045636 0.040213017502969 0.0657012295316987 0.0011789504850166 7.48089536216895E-06 0.00431617211403781 0.999989990289243
1662155200.67548 0.102685286009861 0.0400199714393354 0.0656573910975831 0.000349383625364939 0.00019163808966968 0.00496504722221067 0.999987594679361
1662155200.68487 0.102674475905481 0.0399447315687844 0.0656264987657784 3.78567145554317E-05 0.000243078605950447 0.00515734541619284 0.999986670545427
1662155200.69526 0.102735055702278 0.0400989430377021 0.0656715034740326 0.000767369852815816 7.37548107109212E-05 0.00464975172032997 0.999988892694956
1662155200.70544 0.102676474645392 0.0401566036995647 0.0656874468183177 0.00105322480088557 0.000438344841419827 0.00451760235855567 0.999989144861512
1662155200.71598 0.102711933341496 0.0402192045967223 0.0657268298627735 0.00122468941004698 0.000250942659973266 0.00443316859685811 0.999989392033951
1662155200.72552 0.102731787035825 0.040230148915619 0.0657508716121048 0.00117248031246881 0.000127173409800119 0.00432501965789667 0.999989951610719
1662155200.73517 0.102660471488392 0.040228174905198 0.0657528296639593 0.00121245053240947 0.000454404999216994 0.0044169735303704 0.999989406856514
1662155200.74528 0.102722488721735 0.0402117555903771 0.0657283483946967 0.00123624622303728 0.000130036799609625 0.00440258483745943 0.999989535961784
1662155200.75487 0.102743980016037 0.0401933796163384 0.0657014200688184 0.00117244311138879 -5.55753349280546E-05 0.0043914431865294 0.999989668704572
1662155200.76497 0.102697981303006 0.0400019656418364 0.0656469847579683 0.000267527389509404 4.24286899697867E-05 0.00499560159694896 0.999987485218787
1662155200.77526 0.102688541739397 0.0399380674700964 0.0656376805381438 -7.45092010087817E-05 0.000130328902605119 0.00517666460421767 0.999986589713552
1662155200.78551 0.102726131603737 0.0401224627407043 0.0656890667982618 0.000780360315022913 5.1846926889643E-05 0.00463805397308473 0.999988938341632
1662155200.79489 0.102730514981056 0.0402161948429761 0.0657435243784688 0.00118527855362442 0.000148158887371017 0.00443505567633392 0.999989451667091
1662155200.80532 0.102744567063685 0.0402411482027046 0.0657874294733752 0.00127509206783527 0.000117614544148923 0.00435019065689868 0.999989718021587
1662155200.81545 0.102735488522637 0.0402392748868193 0.0657726780622074 0.001199495788536 9.30548131293875E-05 0.00430153352956717 0.999990024630524
1662155200.82533 0.102738273448985 0.0402124163113535 0.0657203500181577 0.00114556739339808 3.25577483275995E-05 0.00434540823351717 0.999989901970631
1662155200.83576 0.102660419599779 0.0401817079218141 0.0656780777896335 0.00114890723522731 0.000393080287909482 0.00453068509352788 0.999988999136112
1662155200.8448 0.102732697569489 0.0401683875358354 0.0656710664122398 0.0010932202430466 2.84716742509536E-05 0.00443790380925488 0.999989554480071
1662155200.85546 0.102749037707651 0.0401754200434863 0.0656878825343483 0.00105632410564013 -7.18033424367985E-06 0.00435809811598498 0.999989945504076
1662155200.86594 0.1026907970968 0.0400265798085259 0.065680653264075 0.00029602603377471 0.000165586419592103 0.00498590697456116 0.999987512763021
1662155200.87496 0.102698354911569 0.04017012263167 0.0657144730601246 0.000931181835182822 0.000241629547404782 0.00462947918703134 0.999988821156825
1662155200.88843 0.102720651986147 0.0402123811671809 0.0657448474523246 0.0011502421232586 0.000223392636412151 0.0044190235067634 0.999989549580715
1662155200.8949 0.102732267000823 0.0401986028482712 0.0657561245948469 0.00114288744963905 0.000152264144309964 0.0043607714287209 0.999989827096787
1662155200.9049 0.10266328403897 0.0401883865763622 0.0657374398326664 0.00117005045427854 0.000410919320487466 0.00447501150326999 0.999989218141825
1662155200.9152 0.102722451024688 0.0401947775403215 0.0657039050780348 0.00117727481117989 2.27105039969734E-05 0.00443154862481833 0.999989487387565
1662155200.92491 0.10269421777475 0.0400109827258283 0.0656351890143945 0.000297516106203018 4.02670600449292E-05 0.0049612256701858 0.999987647975307
1662155200.93491 0.102746141042795 0.0401236365265778 0.0656498959078473 0.000785108438800939 -6.89966033257503E-05 0.00451150612654011 0.999989512523649
1662155200.94592 0.102742325877209 0.0401978727634153 0.065693148721122 0.00112506569958166 1.48193661183478E-05 0.00441522670017366 0.999989619836802
1662155200.95494 0.102654543513541 0.0402514898613704 0.0657734144057824 0.00138223414633756 0.000490770231575304 0.00453836057302547 0.999988625863945
1662155200.96496 0.102701927898397 0.0402261472579967 0.0657803514477605 0.0012836379397633 0.000302124875805554 0.00446849498370773 0.999989146714796
1662155200.97506 0.102734735649375 0.0402016349065792 0.0657349782924408 0.00114878651434906 4.74793512305486E-05 0.00440664808840285 0.999989629690472
1662155200.98653 0.102760790008324 0.0401868481704024 0.0657005603613324 0.00106767309088529 -0.000134687000220877 0.00435061655081954 0.999989956984478
1662155200.99479 0.102774524108167 0.0401807028148248 0.0656761421110896 0.00107287748749085 -0.000179383889410944 0.00436551416827779 0.999989879469773
1662155201.56684 0.102760666573364 0.0401820848995253 0.0656799713792389 0.00113207276221226 -8.62827505319525E-05 0.00439958208007067 0.999989677269059
1662155201.1492 0.102741106732072 0.0402040752998942 0.0656834325946476 0.00123724784118107 3.21259098644531E-05 0.0044348402919063 0.999989400132771
1662155201.2501 0.10268712956034 0.0400200907408141 0.0656709213928438 0.00030685903582196 0.000230738036583524 0.00496457328873001 0.999987602728233
1662155201.35027 0.102636354197455 0.0401391509523017 0.0657086730389757 0.000848445384288856 0.000587197868902699 0.00468941248458706 0.999988472308681
1662155201.45465 0.102642388330297 0.0402300736748488 0.0657631363910435 0.00129764187294196 0.000619030113248261 0.00466347517834466 0.999988092392683
1662155201.54841 0.102725859686748 0.0402028832574698 0.0657385334442995 0.00122480715852475 0.000228841381278706 0.00447544285866791 0.999989208887213
1662155201.64911 0.102763761572774 0.0402018418644423 0.0656989542502855 0.00126026456971469 -0.000128150067509231 0.00444004364937956 0.999989340605075
1662155201.75776 0.102751091622458 0.0402205376294865 0.0656847198995049 0.00125952747305892 -0.000116432709561037 0.00442996979826643 0.99998938764477
1662155201.84937 0.10270491199961 0.0400286148756439 0.0656502830599816 0.000345437972366141 7.12887771023399E-05 0.00495501635440129 0.999987661625909
