# timestamp(s) tx ty tz qx qy qz qw
1662917363.88272 2.044920 0.504829 1.106200 -0.461766 -0.707423 0.496425 0.199716
1662917363.89272 2.044930 0.504833 1.106210 -0.461769 -0.707420 0.496429 0.199714
1662917363.90272 2.044930 0.504837 1.106210 -0.461765 -0.707420 0.496432 0.199712
1662917363.91272 2.044940 0.504841 1.106210 -0.461764 -0.707420 0.496434 0.199711
1662917363.92272 2.044940 0.504848 1.106220 -0.461768 -0.707415 0.496439 0.199706
1662917363.93272 2.044940 0.504853 1.106220 -0.461775 -0.707408 0.496444 0.199702
1662917363.94272 2.044940 0.504854 1.106220 -0.461774 -0.707407 0.496448 0.199699
1662917363.95272 2.044940 0.504856 1.106230 -0.461769 -0.707420 0.496434 0.199698
1662917363.96272 2.044940 0.504860 1.106230 -0.461770 -0.707428 0.496428 0.199683
1662917363.97272 2.044930 0.504863 1.106230 -0.461777 -0.707423 0.496429 0.199683
1662917363.98272 2.044930 0.504863 1.106240 -0.461789 -0.707420 0.496424 0.199678
1662917363.99272 2.044930 0.504863 1.106240 -0.461783 -0.707430 0.496416 0.199675
1662917364.00272 2.044920 0.504864 1.106240 -0.461791 -0.707435 0.496401 0.199676
1662917364.01272 2.044920 0.504864 1.106240 -0.461803 -0.707429 0.496397 0.199678
1662917364.02272 2.044920 0.504863 1.106240 -0.461815 -0.707430 0.496385 0.199680
1662917364.03272 2.044920 0.504862 1.106240 -0.461818 -0.707430 0.496386 0.199669
1662917364.04272 2.044920 0.504860 1.106240 -0.461812 -0.707431 0.496389 0.199670
1662917364.05272 2.044930 0.504857 1.106240 -0.461810 -0.707430 0.496394 0.199668
1662917364.06272 2.044930 0.504855 1.106240 -0.461799 -0.707445 0.496385 0.199663
1662917364.07272 2.044930 0.504856 1.106250 -0.461801 -0.707440 0.496392 0.199658
1662917364.08272 2.044940 0.504855 1.106250 -0.461811 -0.707430 0.496397 0.199660
1662917364.09272 2.044940 0.504852 1.106250 -0.461809 -0.707428 0.496400 0.199663
1662917364.10272 2.044940 0.504850 1.106250 -0.461795 -0.707433 0.496403 0.199669
1662917364.11272 2.044940 0.504849 1.106250 -0.461791 -0.707435 0.496412 0.199651
1662917364.12272 2.044930 0.504845 1.106250 -0.461804 -0.707426 0.496408 0.199658
1662917364.13272 2.044930 0.504840 1.106250 -0.461814 -0.707422 0.496403 0.199663
1662917364.14272 2.044930 0.504835 1.106240 -0.461801 -0.707427 0.496406 0.199668
1662917364.15272 2.044930 0.504829 1.106240 -0.461799 -0.707424 0.496416 0.199658
1662917364.16272 2.044930 0.504824 1.106240 -0.461797 -0.707430 0.496413 0.199651
1662917364.17272 2.044920 0.504819 1.106230 -0.461794 -0.707435 0.496411 0.199643
1662917364.18272 2.044920 0.504816 1.106230 -0.461801 -0.707433 0.496412 0.199636
1662917364.19272 2.044920 0.504813 1.106230 -0.461799 -0.707432 0.496417 0.199631
1662917364.20272 2.044920 0.504809 1.106230 -0.461799 -0.707428 0.496420 0.199634
1662917364.21272 2.044920 0.504808 1.106230 -0.461795 -0.707429 0.496417 0.199646
