# timestamp(s) tx ty tz qx qy qz qw
1662918463.44286 2.051860 0.553821 1.108830 -0.440444 -0.698081 0.517762 0.224979
1662918463.45286 2.051860 0.553822 1.108840 -0.440445 -0.698085 0.517756 0.224977
1662918463.46286 2.051860 0.553822 1.108840 -0.440443 -0.698083 0.517759 0.224978
1662918463.47286 2.051850 0.553822 1.108840 -0.440456 -0.698074 0.517759 0.224982
1662918463.48286 2.051850 0.553822 1.108850 -0.440463 -0.698075 0.517746 0.224993
1662918463.49286 2.051850 0.553823 1.108850 -0.440463 -0.698081 0.517739 0.224991
1662918463.50286 2.051850 0.553825 1.108860 -0.440460 -0.698082 0.517741 0.224992
1662918463.51286 2.051850 0.553830 1.108860 -0.440461 -0.698081 0.517743 0.224989
1662918463.52286 2.051850 0.553835 1.108870 -0.440470 -0.698078 0.517743 0.224980
1662918463.53286 2.051850 0.553840 1.108870 -0.440494 -0.698065 0.517733 0.224993
1662918463.54286 2.051850 0.553846 1.108870 -0.440507 -0.698062 0.517727 0.224992
1662918463.55286 2.051850 0.553853 1.108880 -0.440510 -0.698069 0.517718 0.224987
1662918463.56286 2.051840 0.553860 1.108880 -0.440519 -0.698071 0.517706 0.224988
1662918463.57286 2.051840 0.553867 1.108890 -0.440540 -0.698063 0.517695 0.224998
1662918463.58286 2.051830 0.553873 1.108890 -0.440550 -0.698060 0.517692 0.224995
1662918463.59286 2.051820 0.553878 1.108890 -0.440560 -0.698063 0.517678 0.224998
1662918463.60286 2.051810 0.553882 1.108890 -0.440558 -0.698076 0.517663 0.224998
1662918463.61286 2.051800 0.553888 1.108890 -0.440565 -0.698079 0.517653 0.224997
1662918463.62286 2.051790 0.553894 1.108900 -0.440573 -0.698091 0.517633 0.224990
1662918463.63286 2.051780 0.553899 1.108900 -0.440584 -0.698102 0.517611 0.224983
1662918463.64286 2.051770 0.553903 1.108900 -0.440588 -0.698106 0.517603 0.224985
1662918463.65286 2.051760 0.553907 1.108900 -0.440579 -0.698117 0.517591 0.224991
1662918463.66286 2.051750 0.553911 1.108900 -0.440585 -0.698122 0.517582 0.224988
1662918463.67286 2.051740 0.553915 1.108900 -0.440590 -0.698136 0.517560 0.224985
1662918463.68286 2.051730 0.553919 1.108900 -0.440598 -0.698145 0.517547 0.224971
1662918463.69286 2.051720 0.553921 1.108900 -0.440610 -0.698146 0.517537 0.224968
1662918463.70286 2.051710 0.553924 1.108900 -0.440613 -0.698157 0.517521 0.224964
1662918463.71286 2.051700 0.553928 1.108900 -0.440612 -0.698162 0.517509 0.224980
1662918463.72286 2.051690 0.553934 1.108900 -0.440616 -0.698165 0.517503 0.224977
1662918463.73286 2.051690 0.553940 1.108900 -0.440621 -0.698163 0.517499 0.224980
1662918463.74286 2.051690 0.553944 1.108900 -0.440629 -0.698156 0.517501 0.224981
1662918463.75286 2.051690 0.553948 1.108900 -0.440631 -0.698157 0.517495 0.224990
1662918463.76286 2.051690 0.553950 1.108900 -0.440621 -0.698161 0.517500 0.224984
1662918463.77286 2.051690 0.553950 1.108900 -0.440615 -0.698162 0.517508 0.224977
1662918463.78286 2.051690 0.553950 1.108890 -0.440610 -0.698161 0.517513 0.224978
1662918463.79286 2.051690 0.553948 1.108890 -0.440612 -0.698158 0.517518 0.224971
1662918463.80286 2.051690 0.553945 1.108890 -0.440612 -0.698151 0.517526 0.224971
1662918463.81286 2.051700 0.553941 1.108880 -0.440609 -0.698143 0.517536 0.224981
1662918463.82286 2.051700 0.553937 1.108880 -0.440606 -0.698140 0.517546 0.224975
1662918463.83286 2.051700 0.553933 1.108870 -0.440604 -0.698136 0.517556 0.224965
1662918463.84286 2.051700 0.553930 1.108860 -0.440601 -0.698134 0.517564 0.224961
1662918463.85286 2.051700 0.553925 1.108860 -0.440600 -0.698130 0.517571 0.224959
1662918463.86286 2.051700 0.553921 1.108850 -0.440596 -0.698125 0.517584 0.224955
1662918463.87286 2.051700 0.553918 1.108840 -0.440592 -0.698121 0.517594 0.224950
1662918463.88286 2.051700 0.553916 1.108840 -0.440592 -0.698119 0.517595 0.224953
1662918463.89286 2.051700 0.553914 1.108830 -0.440595 -0.698111 0.517602 0.224954
1662918463.90286 2.051700 0.553913 1.108820 -0.440595 -0.698105 0.517604 0.224969
1662918463.91286 2.051710 0.553910 1.108820 -0.440595 -0.698100 0.517614 0.224964
1662918463.92286 2.051710 0.553910 1.108810 -0.440594 -0.698102 0.517614 0.224960
1662918463.93286 2.051720 0.553911 1.108810 -0.440592 -0.698108 0.517606 0.224962
1662918463.94286 2.051720 0.553913 1.108810 -0.440592 -0.698101 0.517617 0.224960
1662918463.95286 2.051730 0.553915 1.108810 -0.440589 -0.698098 0.517621 0.224963
1662918463.96286 2.051730 0.553917 1.108800 -0.440583 -0.698098 0.517620 0.224977
1662918463.97286 2.051730 0.553921 1.108800 -0.440577 -0.698097 0.517629 0.224970
1662918463.98286 2.051740 0.553926 1.108800 -0.440579 -0.698092 0.517638 0.224966
1662918463.99286 2.051740 0.553929 1.108800 -0.440581 -0.698086 0.517640 0.224974
1662918464.00286 2.051740 0.553933 1.108800 -0.440583 -0.698080 0.517640 0.224986
1662918464.01286 2.051740 0.553936 1.108800 -0.440582 -0.698078 0.517640 0.224999
1662918464.02286 2.051730 0.553940 1.108790 -0.440584 -0.698077 0.517642 0.224993
1662918464.03286 2.051730 0.553944 1.108790 -0.440583 -0.698076 0.517645 0.224989
1662918464.04286 2.051730 0.553947 1.108790 -0.440583 -0.698074 0.517651 0.224982
1662918464.05286 2.051720 0.553949 1.108790 -0.440602 -0.698069 0.517637 0.224992
1662918464.06286 2.051720 0.553950 1.108780 -0.440601 -0.698066 0.517642 0.224991
1662918464.07286 2.051720 0.553952 1.108780 -0.440595 -0.698071 0.517641 0.224990
