# timestamp(s) tx ty tz qx qy qz qw
1662924156.64196 2.516390 -0.053963 1.110040 -0.521316 -0.532579 0.541643 0.388859
1662924156.65196 2.516400 -0.053963 1.110040 -0.521299 -0.532567 0.541663 0.388872
1662924156.66196 2.516420 -0.053962 1.110040 -0.521278 -0.532561 0.541676 0.388890
1662924156.67196 2.516430 -0.053962 1.110040 -0.521262 -0.532554 0.541687 0.388906
1662924156.68196 2.516440 -0.053961 1.110040 -0.521256 -0.532541 0.541697 0.388916
1662924156.69196 2.516440 -0.053961 1.110040 -0.521249 -0.532536 0.541699 0.388930
1662924156.70196 2.516440 -0.053960 1.110040 -0.521254 -0.532529 0.541696 0.388937
1662924156.71196 2.516440 -0.053958 1.110040 -0.521256 -0.532527 0.541700 0.388933
1662924156.72196 2.516430 -0.053955 1.110040 -0.521267 -0.532529 0.541694 0.388923
1662924156.73196 2.516420 -0.053952 1.110040 -0.521279 -0.532530 0.541688 0.388915
1662924156.74196 2.516400 -0.053951 1.110040 -0.521291 -0.532545 0.541676 0.388895
1662924156.75196 2.516380 -0.053951 1.110030 -0.521308 -0.532559 0.541663 0.388871
1662924156.76196 2.516360 -0.053950 1.110030 -0.521319 -0.532575 0.541653 0.388849
1662924156.77196 2.516350 -0.053950 1.110030 -0.521335 -0.532581 0.541637 0.388839
1662924156.78196 2.516340 -0.053950 1.110030 -0.521352 -0.532586 0.541619 0.388837
1662924156.79196 2.516340 -0.053950 1.110030 -0.521366 -0.532585 0.541610 0.388831
1662924156.80196 2.516340 -0.053951 1.110030 -0.521361 -0.532592 0.541614 0.388823
1662924156.81196 2.516350 -0.053953 1.110030 -0.521355 -0.532590 0.541619 0.388827
1662924156.82196 2.516360 -0.053955 1.110030 -0.521357 -0.532569 0.541625 0.388843
1662924156.83196 2.516380 -0.053958 1.110040 -0.521349 -0.532563 0.541628 0.388859
1662924156.84196 2.516400 -0.053961 1.110040 -0.521335 -0.532553 0.541646 0.388866
1662924156.85196 2.516420 -0.053964 1.110040 -0.521316 -0.532543 0.541662 0.388883
1662924156.86196 2.516430 -0.053967 1.110040 -0.521302 -0.532539 0.541671 0.388895
1662924156.87196 2.516450 -0.053970 1.110040 -0.521296 -0.532530 0.541685 0.388896
1662924156.88196 2.516460 -0.053973 1.110050 -0.521286 -0.532528 0.541691 0.388904
1662924156.89196 2.516470 -0.053977 1.110050 -0.521287 -0.532521 0.541686 0.388918
1662924156.90196 2.516470 -0.053980 1.110050 -0.521283 -0.532524 0.541687 0.388918
1662924156.91196 2.516470 -0.053982 1.110050 -0.521285 -0.532519 0.541692 0.388915
1662924156.92196 2.516470 -0.053983 1.110050 -0.521289 -0.532521 0.541693 0.388905
1662924156.93196 2.516460 -0.053984 1.110050 -0.521293 -0.532527 0.541691 0.388897
1662924156.94196 2.516450 -0.053985 1.110050 -0.521315 -0.532528 0.541674 0.388888
1662924156.95196 2.516440 -0.053985 1.110050 -0.521331 -0.532537 0.541664 0.388869
1662924156.96196 2.516430 -0.053986 1.110050 -0.521342 -0.532549 0.541655 0.388850
1662924156.97196 2.516420 -0.053986 1.110060 -0.521358 -0.532557 0.541644 0.388834
1662924156.98196 2.516410 -0.053986 1.110060 -0.521366 -0.532557 0.541633 0.388837
1662924156.99196 2.516410 -0.053985 1.110060 -0.521375 -0.532546 0.541632 0.388842
1662924157.00196 2.516410 -0.053984 1.110060 -0.521365 -0.532551 0.541631 0.388848
1662924157.01196 2.516420 -0.053984 1.110060 -0.521359 -0.532552 0.541637 0.388849
1662924157.02196 2.516430 -0.053985 1.110060 -0.521348 -0.532552 0.541643 0.388854
1662924157.03196 2.516430 -0.053987 1.110060 -0.521334 -0.532548 0.541655 0.388861
1662924157.04196 2.516440 -0.053989 1.110060 -0.521329 -0.532543 0.541662 0.388865
1662924157.05196 2.516450 -0.053990 1.110060 -0.521320 -0.532546 0.541666 0.388868
1662924157.06196 2.516460 -0.053991 1.110060 -0.521307 -0.532533 0.541685 0.388877
1662924157.07196 2.516460 -0.053991 1.110070 -0.521287 -0.532526 0.541701 0.388891
1662924157.08196 2.516470 -0.053992 1.110070 -0.521286 -0.532522 0.541707 0.388890
1662924157.09196 2.516460 -0.053992 1.110070 -0.521284 -0.532520 0.541714 0.388884
1662924157.10196 2.516460 -0.053992 1.110070 -0.521286 -0.532519 0.541715 0.388883
1662924157.11196 2.516450 -0.053992 1.110070 -0.521289 -0.532515 0.541718 0.388880
