# timestamp(s) tx ty tz qx qy qz qw
1662925793.36043 2.329500 0.003595 1.085160 -0.614910 -0.554336 0.452347 0.331632
1662925793.37043 2.329500 0.003596 1.085170 -0.614919 -0.554328 0.452342 0.331634
1662925793.38043 2.329510 0.003598 1.085170 -0.614923 -0.554325 0.452330 0.331649
1662925793.39043 2.329520 0.003600 1.085180 -0.614922 -0.554315 0.452330 0.331667
1662925793.40043 2.329530 0.003602 1.085190 -0.614914 -0.554306 0.452332 0.331696
1662925793.41043 2.329550 0.003602 1.085200 -0.614898 -0.554294 0.452342 0.331731
1662925793.42043 2.329560 0.003600 1.085200 -0.614889 -0.554283 0.452344 0.331764
1662925793.43043 2.329580 0.003600 1.085220 -0.614884 -0.554271 0.452332 0.331809
1662925793.44043 2.329590 0.003597 1.085220 -0.614876 -0.554246 0.452337 0.331859
1662925793.45043 2.329600 0.003594 1.085230 -0.614866 -0.554232 0.452334 0.331905
1662925793.46043 2.329600 0.003591 1.085230 -0.614860 -0.554226 0.452329 0.331932
1662925793.47043 2.329600 0.003586 1.085230 -0.614861 -0.554224 0.452315 0.331954
1662925793.48043 2.329590 0.003582 1.085240 -0.614861 -0.554222 0.452307 0.331968
1662925793.49043 2.329580 0.003578 1.085240 -0.614864 -0.554217 0.452295 0.331987
1662925793.50043 2.329570 0.003575 1.085240 -0.614874 -0.554212 0.452268 0.332012
1662925793.51043 2.329560 0.003574 1.085240 -0.614893 -0.554213 0.452241 0.332012
1662925793.52043 2.329550 0.003576 1.085240 -0.614899 -0.554218 0.452223 0.332017
1662925793.53043 2.329530 0.003579 1.085240 -0.614914 -0.554217 0.452197 0.332028
1662925793.54043 2.329520 0.003582 1.085230 -0.614921 -0.554220 0.452172 0.332043
1662925793.55043 2.329510 0.003585 1.085230 -0.614926 -0.554213 0.452166 0.332054
1662925793.56043 2.329500 0.003587 1.085230 -0.614938 -0.554204 0.452153 0.332065
1662925793.57043 2.329500 0.003589 1.085230 -0.614937 -0.554212 0.452146 0.332062
1662925793.58043 2.329500 0.003592 1.085230 -0.614936 -0.554220 0.452135 0.332064
1662925793.59043 2.329500 0.003595 1.085240 -0.614934 -0.554219 0.452134 0.332072
1662925793.60043 2.329500 0.003598 1.085240 -0.614929 -0.554218 0.452136 0.332081
1662925793.61043 2.329510 0.003602 1.085240 -0.614922 -0.554216 0.452154 0.332072
1662925793.62043 2.329520 0.003606 1.085250 -0.614916 -0.554211 0.452171 0.332070
1662925793.63043 2.329540 0.003611 1.085250 -0.614911 -0.554196 0.452189 0.332079
1662925793.64043 2.329550 0.003616 1.085260 -0.614903 -0.554186 0.452201 0.332092
1662925793.65043 2.329570 0.003620 1.085270 -0.614895 -0.554174 0.452220 0.332102
1662925793.66043 2.329580 0.003623 1.085280 -0.614884 -0.554167 0.452243 0.332104
1662925793.67043 2.329590 0.003626 1.085280 -0.614869 -0.554161 0.452265 0.332110
1662925793.68043 2.329600 0.003629 1.085280 -0.614862 -0.554156 0.452283 0.332107
1662925793.69043 2.329600 0.003632 1.085280 -0.614859 -0.554150 0.452296 0.332106
1662925793.70043 2.329600 0.003635 1.085280 -0.614855 -0.554145 0.452308 0.332105
1662925793.71043 2.329590 0.003641 1.085280 -0.614854 -0.554148 0.452317 0.332091
1662925793.72043 2.329570 0.003646 1.085270 -0.614856 -0.554152 0.452322 0.332073
1662925793.73043 2.329560 0.003653 1.085260 -0.614868 -0.554166 0.452310 0.332043
1662925793.74043 2.329530 0.003660 1.085250 -0.614873 -0.554179 0.452308 0.332014
1662925793.75043 2.329510 0.003666 1.085240 -0.614883 -0.554193 0.452300 0.331985
1662925793.76043 2.329490 0.003671 1.085230 -0.614895 -0.554210 0.452289 0.331950
1662925793.77043 2.329470 0.003678 1.085220 -0.614900 -0.554231 0.452287 0.331907
1662925793.78043 2.329450 0.003684 1.085210 -0.614918 -0.554246 0.452272 0.331869
1662925793.79043 2.329440 0.003689 1.085200 -0.614924 -0.554254 0.452265 0.331853
1662925793.80043 2.329430 0.003693 1.085190 -0.614923 -0.554256 0.452271 0.331844
1662925793.81043 2.329430 0.003695 1.085190 -0.614918 -0.554252 0.452284 0.331842
1662925793.82043 2.329440 0.003697 1.085190 -0.614919 -0.554250 0.452292 0.331834
1662925793.83043 2.329440 0.003700 1.085190 -0.614918 -0.554244 0.452304 0.331828
1662925793.84043 2.329450 0.003705 1.085190 -0.614913 -0.554241 0.452316 0.331828
1662925793.85043 2.329470 0.003709 1.085190 -0.614894 -0.554240 0.452341 0.331830
1662925793.86043 2.329480 0.003711 1.085190 -0.614878 -0.554242 0.452353 0.331840
1662925793.87043 2.329490 0.003711 1.085200 -0.614864 -0.554234 0.452375 0.331848
