# timestamp(s) tx ty tz qx qy qz qw
1662915732.37496 2.075780 0.574562 1.116060 -0.424290 -0.670103 0.553623 0.253852
1662915732.38496 2.075770 0.574562 1.116050 -0.424276 -0.670113 0.553622 0.253852
1662915732.39496 2.075760 0.574561 1.116040 -0.424280 -0.670120 0.553608 0.253856
1662915732.40496 2.075740 0.574559 1.116030 -0.424291 -0.670137 0.553587 0.253840
1662915732.41496 2.075730 0.574557 1.116020 -0.424299 -0.670152 0.553569 0.253827
1662915732.42496 2.075710 0.574555 1.116010 -0.424308 -0.670163 0.553555 0.253812
1662915732.43496 2.075700 0.574552 1.116000 -0.424311 -0.670175 0.553544 0.253801
1662915732.44496 2.075690 0.574551 1.116000 -0.424308 -0.670191 0.553532 0.253791
1662915732.45496 2.075690 0.574553 1.115990 -0.424306 -0.670198 0.553528 0.253784
1662915732.46496 2.075690 0.574556 1.115990 -0.424313 -0.670196 0.553525 0.253782
1662915732.47496 2.075690 0.574558 1.115990 -0.424322 -0.670192 0.553523 0.253784
1662915732.48496 2.075700 0.574561 1.115980 -0.424307 -0.670186 0.553537 0.253793
1662915732.49496 2.075710 0.574567 1.115980 -0.424293 -0.670180 0.553553 0.253799
1662915732.50496 2.075720 0.574574 1.115980 -0.424285 -0.670182 0.553556 0.253800
1662915732.51496 2.075730 0.574579 1.115980 -0.424284 -0.670181 0.553560 0.253795
1662915732.52496 2.075740 0.574581 1.115980 -0.424287 -0.670170 0.553566 0.253805
1662915732.53496 2.075740 0.574579 1.115980 -0.424285 -0.670169 0.553563 0.253819
1662915732.54496 2.075750 0.574577 1.115980 -0.424273 -0.670171 0.553569 0.253822
1662915732.55496 2.075740 0.574573 1.115980 -0.424277 -0.670169 0.553567 0.253824
1662915732.56496 2.075740 0.574568 1.115980 -0.424284 -0.670176 0.553560 0.253808
1662915732.57496 2.075730 0.574561 1.115970 -0.424299 -0.670180 0.553547 0.253799
1662915732.58496 2.075720 0.574554 1.115970 -0.424305 -0.670187 0.553540 0.253788
1662915732.59496 2.075710 0.574547 1.115970 -0.424305 -0.670208 0.553520 0.253776
1662915732.60496 2.075700 0.574543 1.115970 -0.424301 -0.670221 0.553516 0.253756
1662915732.61496 2.075700 0.574540 1.115980 -0.424319 -0.670232 0.553493 0.253747
1662915732.62496 2.075700 0.574536 1.115980 -0.424330 -0.670234 0.553484 0.253746
1662915732.63496 2.075700 0.574533 1.115980 -0.424318 -0.670238 0.553484 0.253754
1662915732.64496 2.075710 0.574532 1.115990 -0.424309 -0.670233 0.553493 0.253761
1662915732.65496 2.075710 0.574534 1.115990 -0.424311 -0.670231 0.553497 0.253756
1662915732.66496 2.075720 0.574538 1.116000 -0.424316 -0.670223 0.553505 0.253753
1662915732.67496 2.075720 0.574542 1.116000 -0.424308 -0.670212 0.553518 0.253765
1662915732.68496 2.075730 0.574546 1.116000 -0.424311 -0.670204 0.553523 0.253770
1662915732.69496 2.075740 0.574550 1.116000 -0.424294 -0.670206 0.553534 0.253768
1662915732.70496 2.075740 0.574555 1.116000 -0.424288 -0.670207 0.553537 0.253771
1662915732.71496 2.075740 0.574559 1.115990 -0.424294 -0.670206 0.553533 0.253771
1662915732.72496 2.075740 0.574562 1.115990 -0.424303 -0.670203 0.553531 0.253768
1662915732.73496 2.075730 0.574562 1.115990 -0.424307 -0.670205 0.553529 0.253761
1662915732.74496 2.075730 0.574561 1.115990 -0.424298 -0.670210 0.553530 0.253761
1662915732.75496 2.075720 0.574562 1.115980 -0.424294 -0.670220 0.553523 0.253755
1662915732.76496 2.075710 0.574563 1.115980 -0.424300 -0.670220 0.553524 0.253745
1662915732.77496 2.075700 0.574563 1.115980 -0.424310 -0.670223 0.553515 0.253741
1662915732.78496 2.075700 0.574563 1.115980 -0.424310 -0.670226 0.553512 0.253738
1662915732.79496 2.075700 0.574563 1.115980 -0.424304 -0.670227 0.553515 0.253738
1662915732.80496 2.075700 0.574562 1.115980 -0.424303 -0.670224 0.553521 0.253735
1662915732.81496 2.075700 0.574563 1.115980 -0.424306 -0.670221 0.553526 0.253728
1662915732.82496 2.075700 0.574563 1.115980 -0.424316 -0.670212 0.553523 0.253740
1662915732.83496 2.075710 0.574562 1.115980 -0.424315 -0.670206 0.553528 0.253746
1662915732.84496 2.075710 0.574560 1.115980 -0.424308 -0.670204 0.553535 0.253750
1662915732.85496 2.075710 0.574560 1.115980 -0.424307 -0.670200 0.553542 0.253747
1662915732.86496 2.075710 0.574561 1.115980 -0.424303 -0.670201 0.553544 0.253747
1662915732.87496 2.075710 0.574562 1.115980 -0.424309 -0.670195 0.553546 0.253746
1662915732.88496 2.075710 0.574562 1.115970 -0.424309 -0.670193 0.553547 0.253748
1662915732.89496 2.075710 0.574563 1.115970 -0.424304 -0.670191 0.553553 0.253750
1662915732.90496 2.075710 0.574565 1.115970 -0.424303 -0.670192 0.553554 0.253747
1662915732.91496 2.075700 0.574567 1.115970 -0.424312 -0.670192 0.553550 0.253741
1662915732.92496 2.075700 0.574569 1.115970 -0.424320 -0.670193 0.553545 0.253733
1662915732.93496 2.075700 0.574570 1.115970 -0.424324 -0.670186 0.553552 0.253734
1662915732.94496 2.075700 0.574569 1.115980 -0.424318 -0.670184 0.553559 0.253734
1662915732.95496 2.075700 0.574568 1.115980 -0.424314 -0.670185 0.553560 0.253735
1662915732.96496 2.075710 0.574569 1.115980 -0.424314 -0.670182 0.553565 0.253731
1662915732.97496 2.075710 0.574569 1.115980 -0.424305 -0.670184 0.553566 0.253737
1662915732.98496 2.075710 0.574567 1.115990 -0.424305 -0.670181 0.553571 0.253735
1662915732.99496 2.075710 0.574564 1.115990 -0.424297 -0.670184 0.553572 0.253739
1662915733.00496 2.075710 0.574563 1.115990 -0.424294 -0.670182 0.553574 0.253745
1662915733.01496 2.075710 0.574563 1.115990 -0.424298 -0.670186 0.553570 0.253735
1662915733.02496 2.075710 0.574562 1.115990 -0.424306 -0.670183 0.553571 0.253731
1662915733.03496 2.075710 0.574561 1.115990 -0.424320 -0.670173 0.553568 0.253737
1662915733.04496 2.075710 0.574560 1.115990 -0.424321 -0.670169 0.553569 0.253746
1662915733.05496 2.075710 0.574560 1.116000 -0.424318 -0.670167 0.553571 0.253750
1662915733.06496 2.075700 0.574562 1.116000 -0.424324 -0.670166 0.553570 0.253748
1662915733.07496 2.075700 0.574564 1.116000 -0.424329 -0.670168 0.553563 0.253748
1662915733.08496 2.075700 0.574566 1.116000 -0.424326 -0.670169 0.553566 0.253745
1662915733.09496 2.075700 0.574567 1.116000 -0.424323 -0.670170 0.553565 0.253749
1662915733.10496 2.075700 0.574568 1.116000 -0.424318 -0.670175 0.553562 0.253749
1662915733.11496 2.075700 0.574571 1.116000 -0.424314 -0.670177 0.553562 0.253748
1662915733.12496 2.075710 0.574573 1.116000 -0.424316 -0.670179 0.553562 0.253743
1662915733.13496 2.075710 0.574572 1.116000 -0.424316 -0.670174 0.553569 0.253741
1662915733.14496 2.075710 0.574569 1.116000 -0.424307 -0.670175 0.553574 0.253740
1662915733.15496 2.075720 0.574567 1.116000 -0.424299 -0.670180 0.553575 0.253740
1662915733.16496 2.075720 0.574565 1.116000 -0.424306 -0.670179 0.553573 0.253735
1662915733.17496 2.075720 0.574562 1.116000 -0.424312 -0.670178 0.553568 0.253739
1662915733.18496 2.075720 0.574558 1.116000 -0.424312 -0.670176 0.553572 0.253735
1662915733.19496 2.075720 0.574555 1.115990 -0.424304 -0.670178 0.553570 0.253747
1662915733.20496 2.075720 0.574553 1.115990 -0.424301 -0.670178 0.553572 0.253748
1662915733.21496 2.075710 0.574552 1.115990 -0.424306 -0.670181 0.553569 0.253738
1662915733.22496 2.075710 0.574551 1.115990 -0.424311 -0.670184 0.553564 0.253734
