# timestamp(s) tx ty tz qx qy qz qw
1662924008.01675 2.450560 -0.029654 1.110790 -0.522705 -0.533484 0.541777 0.385554
1662924008.02675 2.450560 -0.029669 1.110810 -0.522710 -0.533477 0.541771 0.385565
1662924008.03675 2.450560 -0.029683 1.110820 -0.522706 -0.533477 0.541769 0.385573
1662924008.04675 2.450560 -0.029698 1.110830 -0.522701 -0.533478 0.541773 0.385574
1662924008.05675 2.450560 -0.029711 1.110840 -0.522701 -0.533480 0.541775 0.385568
1662924008.06675 2.450550 -0.029723 1.110850 -0.522706 -0.533484 0.541770 0.385561
1662924008.07675 2.450540 -0.029734 1.110860 -0.522708 -0.533487 0.541769 0.385557
1662924008.08675 2.450530 -0.029743 1.110860 -0.522719 -0.533483 0.541759 0.385561
1662924008.09675 2.450520 -0.029752 1.110870 -0.522733 -0.533483 0.541745 0.385562
1662924008.10675 2.450510 -0.029759 1.110880 -0.522744 -0.533489 0.541730 0.385560
1662924008.11675 2.450500 -0.029765 1.110890 -0.522751 -0.533498 0.541722 0.385550
1662924008.12675 2.450500 -0.029771 1.110900 -0.522761 -0.533497 0.541711 0.385553
1662924008.13675 2.450500 -0.029776 1.110900 -0.522772 -0.533488 0.541703 0.385561
1662924008.14675 2.450500 -0.029781 1.110910 -0.522776 -0.533480 0.541699 0.385573
1662924008.15675 2.450510 -0.029786 1.110920 -0.522772 -0.533473 0.541713 0.385569
1662924008.16675 2.450520 -0.029790 1.110920 -0.522773 -0.533469 0.541714 0.385571
1662924008.17675 2.450530 -0.029794 1.110930 -0.522776 -0.533465 0.541711 0.385577
1662924008.18675 2.450550 -0.029797 1.110940 -0.522773 -0.533451 0.541715 0.385595
1662924008.19675 2.450560 -0.029800 1.110940 -0.522762 -0.533442 0.541722 0.385612
1662924008.20675 2.450580 -0.029804 1.110950 -0.522760 -0.533431 0.541724 0.385628
1662924008.21675 2.450600 -0.029807 1.110950 -0.522749 -0.533430 0.541730 0.385635
1662924008.22675 2.450610 -0.029809 1.110950 -0.522748 -0.533425 0.541738 0.385632
1662924008.23675 2.450620 -0.029811 1.110960 -0.522743 -0.533423 0.541748 0.385627
1662924008.24675 2.450620 -0.029813 1.110950 -0.522744 -0.533415 0.541757 0.385624
1662924008.25675 2.450620 -0.029814 1.110950 -0.522749 -0.533411 0.541753 0.385629
1662924008.26675 2.450620 -0.029812 1.110940 -0.522751 -0.533423 0.541752 0.385611
1662924008.27675 2.450620 -0.029810 1.110930 -0.522762 -0.533438 0.541742 0.385590
1662924008.28675 2.450610 -0.029808 1.110930 -0.522774 -0.533448 0.541735 0.385570
1662924008.29675 2.450600 -0.029804 1.110920 -0.522781 -0.533453 0.541729 0.385561
1662924008.30675 2.450600 -0.029801 1.110910 -0.522789 -0.533461 0.541721 0.385550
1662924008.31675 2.450590 -0.029798 1.110900 -0.522796 -0.533471 0.541719 0.385530
1662924008.32675 2.450590 -0.029795 1.110890 -0.522794 -0.533483 0.541713 0.385525
1662924008.33675 2.450590 -0.029791 1.110880 -0.522795 -0.533483 0.541715 0.385519
1662924008.34675 2.450590 -0.029788 1.110870 -0.522787 -0.533486 0.541725 0.385512
1662924008.35675 2.450590 -0.029786 1.110860 -0.522777 -0.533495 0.541727 0.385512
1662924008.36675 2.450590 -0.029783 1.110850 -0.522766 -0.533506 0.541728 0.385510
1662924008.37675 2.450590 -0.029776 1.110840 -0.522752 -0.533523 0.541726 0.385507
1662924008.38675 2.450590 -0.029770 1.110830 -0.522750 -0.533530 0.541720 0.385510
1662924008.39675 2.450590 -0.029764 1.110820 -0.522739 -0.533539 0.541721 0.385511
1662924008.40675 2.450590 -0.029758 1.110810 -0.522739 -0.533544 0.541719 0.385508
1662924008.41675 2.450580 -0.029751 1.110810 -0.522737 -0.533551 0.541719 0.385500
1662924008.42675 2.450570 -0.029742 1.110810 -0.522740 -0.533554 0.541720 0.385490
